"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2017,4,11,9,4,"2017-11-09","DL",19790,"DL","N919DE",2946,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1124,1123,-1,0,0,-1,"1100-1159",16,1139,1301,6,1314,1307,-7,0,0,-1,"1300-1359",0,"",0,110,104,82,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,9,4,"2017-11-09","DL",19790,"DL","N907DL",1599,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1330,1324,-6,0,0,-1,"1300-1359",20,1344,1501,6,1523,1507,-16,0,0,-2,"1500-1559",0,"",0,113,103,77,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,9,4,"2017-11-09","F9",20436,"F9","N710FR",1709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1545,1616,31,31,1,2,"1500-1559",16,1632,1825,14,1809,1839,30,30,1,2,"1800-1859",0,"",0,144,143,113,1,834,4,8,0,0,0,22,NA,NA,NA
2017,4,11,10,5,"2017-11-10","WN",19393,"WN","N7851A",121,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082105,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1435,1442,7,7,0,0,"1400-1459",30,1512,1555,4,1535,1559,24,24,1,1,"1500-1559",0,"",0,60,77,43,1,210,1,0,0,17,0,7,NA,NA,NA
2017,4,11,10,5,"2017-11-10","WN",19393,"WN","N214WN",398,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1450,1456,6,6,0,0,"1400-1459",25,1521,1711,7,1705,1718,13,13,0,0,"1700-1759",0,"",0,135,142,110,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,10,5,"2017-11-10","B6",20409,"B6","N249JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1504,1502,-2,0,0,-1,"1500-1559",25,1527,1637,5,1639,1642,3,3,0,0,"1600-1659",0,"",0,95,100,70,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,10,5,"2017-11-10","DL",19790,"DL","N984DL",2931,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1544,1543,-1,0,0,-1,"1500-1559",14,1557,1709,5,1739,1714,-25,0,0,-2,"1700-1759",0,"",0,115,91,72,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,10,5,"2017-11-10","NK",20416,"NK","N636NK",333,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1940,1928,-12,0,0,-1,"1900-1959",11,1939,2121,7,2134,2128,-6,0,0,-1,"2100-2159",0,"",0,294,300,282,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,11,6,"2017-11-11","WN",19393,"WN","N8642E",2724,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1600,1602,2,2,0,0,"1600-1659",9,1611,1748,4,1805,1752,-13,0,0,-1,"1800-1859",0,"",0,185,170,157,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,11,6,"2017-11-11","WN",19393,"WN","N8600F",2462,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1630,1627,-3,0,0,-1,"1600-1659",8,1635,1829,6,1850,1835,-15,0,0,-1,"1800-1859",0,"",0,140,128,114,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,11,6,"2017-11-11","DL",19790,"DL","N957DL",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1650,1649,-1,0,0,-1,"1600-1659",11,1700,1827,7,1850,1834,-16,0,0,-2,"1800-1859",0,"",0,120,105,87,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,12,7,"2017-11-12","WN",19393,"WN","N759GS",2537,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169705,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1200,1201,1,1,0,0,"1200-1259",12,1213,1428,3,1440,1431,-9,0,0,-1,"1400-1459",0,"",0,160,150,135,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,12,7,"2017-11-12","AA",19805,"AA","N711AA",1677,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1203,1200,-3,0,0,-1,"1200-1259",8,1208,1315,17,1335,1332,-3,0,0,-1,"1300-1359",0,"",0,92,92,67,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,12,7,"2017-11-12","WN",19393,"WN","N242WN",4594,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501605,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1235,1246,11,11,0,0,"1200-1259",10,1256,1325,2,1325,1327,2,2,0,0,"1300-1359",0,"",0,110,101,89,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,12,7,"2017-11-12","DL",19790,"DL","N960DL",1599,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1330,1322,-8,0,0,-1,"1300-1359",15,1337,1506,7,1523,1513,-10,0,0,-1,"1500-1559",0,"",0,113,111,89,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,12,7,"2017-11-12","OO",20304,"OO","N689CA",4738,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1945,2011,26,26,1,1,"1900-1959",12,2023,2105,8,2114,2113,-1,0,0,-1,"2100-2159",0,"",0,89,62,42,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,13,1,"2017-11-13","WN",19393,"WN","N467WN",1541,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082105,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,555,555,0,0,0,0,"0001-0559",11,606,651,4,655,655,0,0,0,0,"0600-0659",0,"",0,60,60,45,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,13,1,"2017-11-13","AA",19805,"AA","N740AA",1782,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410004,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,600,557,-3,0,0,-1,"0600-0659",12,609,659,3,722,702,-20,0,0,-2,"0700-0759",0,"",0,82,65,50,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,13,1,"2017-11-13","WN",19393,"WN","N287WN",1417,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,605,600,-5,0,0,-1,"0600-0659",10,610,812,4,830,816,-14,0,0,-1,"0800-0859",0,"",0,145,136,122,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,13,1,"2017-11-13","DL",19790,"DL","N3769L",1399,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,615,615,0,0,0,0,"0600-0659",14,629,706,10,735,716,-19,0,0,-2,"0700-0759",0,"",0,80,61,37,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,13,1,"2017-11-13","UA",19977,"UA","N69810",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477103,32457,"SFO","San Francisco, CA","CA",6,"California",91,715,719,4,4,0,0,"0700-0759",11,730,939,20,955,959,4,4,0,0,"0900-0959",0,"",0,340,340,309,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","NK",20416,"NK","N625NK",291,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1245,1229,-16,0,0,-2,"1200-1259",13,1242,1438,6,1507,1444,-23,0,0,-2,"1500-1559",0,"",0,142,135,116,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","WN",19393,"WN","N8611F",5551,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289207,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1305,1258,-7,0,0,-1,"1300-1359",11,1309,1510,19,1545,1529,-16,0,0,-2,"1500-1559",0,"",0,340,331,301,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","AA",19805,"AA","N951AA",580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410004,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1315,1307,-8,0,0,-1,"1300-1359",11,1318,1404,4,1425,1408,-17,0,0,-2,"1400-1459",0,"",0,70,61,46,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","WN",19393,"WN","N7859B",1718,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1415,1413,-2,0,0,-1,"1400-1459",11,1424,1429,3,1440,1432,-8,0,0,-1,"1400-1459",0,"",0,85,79,65,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","UA",19977,"UA","N836UA",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393005,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1425,1422,-3,0,0,-1,"1400-1459",22,1444,1450,4,1503,1454,-9,0,0,-1,"1500-1559",0,"",0,98,92,66,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","B6",20409,"B6","N354JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1504,1500,-4,0,0,-1,"1500-1559",13,1513,1631,5,1639,1636,-3,0,0,-1,"1600-1659",0,"",0,95,96,78,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","AA",19805,"AA","N755AA",1842,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1529,1527,-2,0,0,-1,"1500-1559",13,1540,1649,17,1703,1706,3,3,0,0,"1700-1759",0,"",0,94,99,69,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,14,2,"2017-11-14","OO",20304,"OO","N805SK",4738,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1945,1927,-18,0,0,-2,"1900-1959",21,1948,2030,23,2114,2053,-21,0,0,-2,"2100-2159",0,"",0,89,86,42,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,15,3,"2017-11-15","WN",19393,"WN","N965WN",1914,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501605,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1155,1202,7,7,0,0,"1100-1159",9,1211,1238,3,1245,1241,-4,0,0,-1,"1200-1259",0,"",0,110,99,87,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,15,3,"2017-11-15","WN",19393,"WN","N8307K",5551,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289207,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1305,1305,0,0,0,0,"1300-1359",10,1315,1528,11,1545,1539,-6,0,0,-1,"1500-1559",0,"",0,340,334,313,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,15,3,"2017-11-15","AA",19805,"AA","N953AA",580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410004,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1315,1313,-2,0,0,-1,"1300-1359",11,1324,1411,11,1425,1422,-3,0,0,-1,"1400-1459",0,"",0,70,69,47,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,16,4,"2017-11-16","AA",19805,"AA","N746AA",441,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1730,1736,6,6,0,0,"1700-1759",18,1754,2021,7,2018,2028,10,10,0,0,"2000-2059",0,"",0,288,292,267,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,16,4,"2017-11-16","WN",19393,"WN","N474WN",1685,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082105,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1800,1802,2,2,0,0,"1800-1859",21,1823,1906,2,1905,1908,3,3,0,0,"1900-1959",0,"",0,65,66,43,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,16,4,"2017-11-16","AA",19805,"AA","N946AA",1755,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410004,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1800,1756,-4,0,0,-1,"1800-1859",16,1812,1907,4,1912,1911,-1,0,0,-1,"1900-1959",0,"",0,72,75,55,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,16,4,"2017-11-16","WN",19393,"WN","N554WN",5564,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1805,1806,1,1,0,0,"1800-1859",18,1824,2049,7,2100,2056,-4,0,0,-1,"2100-2159",0,"",0,295,290,265,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,16,4,"2017-11-16","B6",20409,"B6","N373JB",1886,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1945,1945,0,0,0,0,"1900-1959",20,2005,2116,6,2114,2122,8,8,0,0,"2100-2159",0,"",0,89,97,71,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","AA",19805,"AA","N3JBAA",2357,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393005,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1153,1153,0,0,0,0,"1100-1159",15,1208,1223,17,1234,1240,6,6,0,0,"1200-1259",0,"",0,101,107,75,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","WN",19393,"WN","N7838A",1294,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501605,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1215,1226,11,11,0,0,"1200-1259",11,1237,1304,4,1305,1308,3,3,0,0,"1300-1359",0,"",0,110,102,87,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","WN",19393,"WN","N799SW",5002,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289207,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1220,1228,8,8,0,0,"1200-1259",11,1239,1506,10,1500,1516,16,16,1,1,"1500-1559",0,"",0,340,348,327,1,2136,9,8,0,8,0,0,NA,NA,NA
2017,4,11,17,5,"2017-11-17","B6",20409,"B6","N228JB",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1245,1238,-7,0,0,-1,"1200-1259",13,1251,1404,5,1418,1409,-9,0,0,-1,"1400-1459",0,"",0,93,91,73,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","B6",20409,"B6","N353JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1504,1517,13,13,0,0,"1500-1559",11,1528,1639,6,1639,1645,6,6,0,0,"1600-1659",0,"",0,95,88,71,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","DL",19790,"DL","N957DL",2931,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1544,1553,9,9,0,0,"1500-1559",17,1610,1724,10,1739,1734,-5,0,0,-1,"1700-1759",0,"",0,115,101,74,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,17,5,"2017-11-17","EV",20366,"EV","N717EV",5355,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295303,31703,"LGA","New York, NY","NY",36,"New York",22,1555,1552,-3,0,0,-1,"1500-1559",13,1605,1706,10,1730,1716,-14,0,0,-1,"1700-1759",0,"",0,95,84,61,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,18,6,"2017-11-18","WN",19393,"WN","N8675A",4226,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289207,32575,"LAX","Los Angeles, CA","CA",6,"California",91,735,737,2,2,0,0,"0700-0759",10,747,1012,7,1020,1019,-1,0,0,-1,"1000-1059",0,"",0,345,342,325,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,18,6,"2017-11-18","WN",19393,"WN","N8547V",2704,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,745,746,1,1,0,0,"0700-0759",9,755,915,8,940,923,-17,0,0,-2,"0900-0959",0,"",0,115,97,80,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,18,6,"2017-11-18","DL",19790,"DL","N948DL",2946,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039706,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1124,1131,7,7,0,0,"1100-1159",11,1142,1304,7,1311,1311,0,0,0,0,"1300-1359",0,"",0,107,100,82,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,18,6,"2017-11-18","UA",19977,"UA","N33209",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393005,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1425,1441,16,16,1,1,"1400-1459",11,1452,1509,12,1504,1521,17,17,1,1,"1500-1559",0,"",0,99,100,77,1,413,2,16,0,1,0,0,NA,NA,NA
2017,4,11,19,7,"2017-11-19","AA",19805,"AA","N717AA",1753,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,658,700,2,2,0,0,"0600-0659",16,716,824,4,840,828,-12,0,0,-1,"0800-0859",0,"",0,102,88,68,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,19,7,"2017-11-19","WN",19393,"WN","N7878A",4483,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,700,657,-3,0,0,-1,"0700-0759",15,712,926,3,940,929,-11,0,0,-1,"0900-0959",0,"",0,160,152,134,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,19,7,"2017-11-19","B6",20409,"B6","N531JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169705,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,715,718,3,3,0,0,"0700-0759",13,731,950,6,959,956,-3,0,0,-1,"0900-0959",0,"",0,164,158,139,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,19,7,"2017-11-19","WN",19393,"WN","N204WN",3567,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,725,723,-2,0,0,-1,"0700-0759",12,735,904,3,930,907,-23,0,0,-2,"0900-0959",0,"",0,185,164,149,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,19,7,"2017-11-19","NK",20416,"NK","N639NK",721,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,845,841,-4,0,0,-1,"0800-0859",11,852,1047,8,1100,1055,-5,0,0,-1,"1100-1159",0,"",0,135,134,115,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,19,7,"2017-11-19","B6",20409,"B6","N334JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,954,948,-6,0,0,-1,"0900-0959",9,957,1103,6,1125,1109,-16,0,0,-2,"1100-1159",0,"",0,91,81,66,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,20,1,"2017-11-20","NK",20416,"NK","N630NK",333,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1940,1936,-4,0,0,-1,"1900-1959",10,1946,2105,11,2134,2116,-18,0,0,-2,"2100-2159",0,"",0,294,280,259,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,20,1,"2017-11-20","WN",19393,"WN","N554WN",598,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,2015,2008,-7,0,0,-1,"2000-2059",10,2018,2023,3,2045,2026,-19,0,0,-2,"2000-2059",0,"",0,90,78,65,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","WN",19393,"WN","N298WN",6684,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1355,1347,-8,0,0,-1,"1300-1359",8,1355,1402,7,1425,1409,-16,0,0,-2,"1400-1459",0,"",0,90,82,67,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","UA",19977,"UA","N852UA",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393005,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1425,1414,-11,0,0,-1,"1400-1459",7,1421,1428,4,1503,1432,-31,0,0,-2,"1500-1559",0,"",0,98,78,67,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","WN",19393,"WN","N757LV",6911,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082105,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1450,1449,-1,0,0,-1,"1400-1459",8,1457,1541,3,1550,1544,-6,0,0,-1,"1500-1559",0,"",0,60,55,44,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","B6",20409,"B6","N346JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1504,1500,-4,0,0,-1,"1500-1559",10,1510,1616,7,1639,1623,-16,0,0,-2,"1600-1659",0,"",0,95,83,66,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","AA",19805,"AA","N816AA",1842,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1529,1523,-6,0,0,-1,"1500-1559",9,1532,1633,13,1703,1646,-17,0,0,-2,"1700-1759",0,"",0,94,83,61,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,11,21,2,"2017-11-21","AA",19805,"AA","N710AA",1903,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410004,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1530,1525,-5,0,0,-1,"1500-1559",33,1558,1653,8,1702,1701,-1,0,0,-1,"1700-1759",0,"",0,92,96,55,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
